name,address,price,foot,footprice,district,"tag"
西園永翠閣(1座)中層B室,第二街83號,598,365,16383,堅尼地城西營盤,"分層單位
大廈"
西園永翠閣(1座)中層F室,第二街83號,600,367,16348,堅尼地城西營盤,"分層單位
大廈"
荷李活華庭B座低層D室,皇后大道中268號,1250,765,16339,堅尼地城西營盤,"分層單位
大廈"
翠麗苑低層A室,士美非路81號,938,575,16313,堅尼地城西營盤,"分層單位
大廈"
昌榮閣中層B室,水街1-5號,560,344,16279,堅尼地城西營盤,"分層單位
大廈"
文景大廈低層C室,文咸西街9-11號,348,214,16261,堅尼地城西營盤,"分層單位
大廈"
恆陞大樓低層4室,高街48-78號,658,405,16246,堅尼地城西營盤,"分層單位
大廈"
南雄大廈A座低層5室,卑路乍街5-5H號,635,391,16240,堅尼地城西營盤,"分層單位
大廈
有寵屋苑"
聯基新樓高層4室,卑路乍街124-134號,620,382,16230,堅尼地城西營盤,"分層單位
大廈"
龍豐閣低層D室,德輔道西363號,598,369,16205,堅尼地城西營盤,"分層單位
大廈"
大新閣低層C室,卑路乍街3-3A號,739,457,16170,堅尼地城西營盤,"分層單位
大廈"
聯威新樓高層2室,卑路乍街136-142號,598,372,16075,堅尼地城西營盤,"分層單位
大廈"
中源中心A座中層3室,皇后大道中328號,540,336,16071,堅尼地城西營盤,"分層單位
大廈"
亨富閣中層A室,域多利道70號,550,343,16034,堅尼地城西營盤,"分層單位
大廈"
昌榮閣中層B室,水街1-5號,550,344,15988,堅尼地城西營盤,"分層單位
大廈"
均益大廈第1期均益大廈第1期低層21A室,德輔道西430-440A號,430,269,15985,堅尼地城西營盤,"分層單位
大廈"
寶泰大廈低層C室,水坑口街9號,570,357,15966,堅尼地城西營盤,"分層單位
大廈"
明珠閣高層C室,堅彌地城海旁28號,840,527,15939,堅尼地城西營盤,"分層單位
大廈"
大新閣高層B室,卑路乍街3-3A號,930,584,15924,堅尼地城西營盤,"分層單位
大廈"
美新大廈高層B室(55號),吉席街55-57號,1200,762,15748,堅尼地城西營盤,"分層單位
大廈"
恆陞大樓低層13室,高街48-78號,530,337,15727,堅尼地城西營盤,"分層單位
大廈"
德東樓中層D室(NO.155),德輔道西155-161號,1200,765,15686,堅尼地城西營盤,"分層單位
大廈"
寶德大廈低層C室,士美非路85號,538,344,15639,堅尼地城西營盤,"分層單位
大廈"
真光大廈中層A室,第三街100-106號,595,381,15616,堅尼地城西營盤,"分層單位
大廈"
均益大廈第1期均益大廈第1期中層7D室,德輔道西430-440A號,418,269,15539,堅尼地城西營盤,"分層單位
大廈"
創業中心C座低層E室,皇后大道西423-425號,610,393,15521,堅尼地城西營盤,"分層單位
大廈"
均益大廈第3期B座高層B5室,德輔道西271-285號,580,374,15508,堅尼地城西營盤,"分層單位
大廈"
均益大廈第3期B座高層B5室,德輔道西271-285號,580,374,15508,堅尼地城西營盤,"分層單位
大廈"
山景園B座中層8室,山道72號,1650,1065,15492,堅尼地城西營盤,"分層單位
大廈"
恆裕大廈高層H室,德輔道西334-350號,590,381,15485,堅尼地城西營盤,"分層單位
大廈"
寶翠閣B座低層B1室,西祥街2號,579,374,15481,堅尼地城西營盤,"分層單位
大廈"
瑞華閣高層D室,高街100號,1100,713,15427,堅尼地城西營盤,"分層單位
大廈
天台"
南北行大廈高層B室,文咸西街22-28號,680,441,15419,堅尼地城西營盤,"分層單位
大廈"
東祥大廈低層D室,第二街1-11號,411,267,15393,堅尼地城西營盤,"分層單位
大廈"
泰發大廈高層C室,高陞街31-43號,580,377,15384,堅尼地城西營盤,"分層單位
大廈"
寶德大廈低層D室,士美非路85號,530,346,15317,堅尼地城西營盤,"分層單位
大廈"
寶豐大廈中層B室,正街1-7號,600,392,15306,堅尼地城西營盤,"分層單位
大廈"
金裕大廈中層A室,甘雨街8號,750,490,15306,堅尼地城西營盤,"分層單位
大廈"
三匯大廈低層G室,卑路乍街1-1F號,598,391,15294,堅尼地城西營盤,"分層單位
大廈"
南雄大廈B座中層5室,卑路乍街5-5H號,630,413,15254,堅尼地城西營盤,"分層單位
大廈
有寵屋苑"
僑發大廈後座(A座)高層3室,皇后大道西115-119號,630,413,15254,堅尼地城西營盤,"分層單位
大廈"
荔安大廈中層C室,水街2-2C號,530,348,15229,堅尼地城西營盤,"分層單位
大廈"
時美閣中層B室,士美非路83號,500,330,15151,堅尼地城西營盤,"分層單位
大廈"
青蓮臺1-3號A室(3號),青蓮臺1-3號,430,284,15140,堅尼地城西營盤,"分層單位
大廈"
桃李園低層D室,桃李臺15-19號,628,418,15023,堅尼地城西營盤,"分層單位
大廈"
良基大廈低層C室,德輔道西296-302號,545,363,15013,堅尼地城西營盤,"分層單位
大廈"
吉席街C室,吉席街,684,456,15000,堅尼地城西營盤,"分層單位
大廈"
美華大廈高層C室,士美非路36-42號,525,351,14957,堅尼地城西營盤,"分層單位
大廈"
金高大廈中層B室,高街19A-19B號,610,408,14950,堅尼地城西營盤,"分層單位
大廈
有寵屋苑"
珍珠閣A座高層7室,卑路乍街13號,650,435,14942,堅尼地城西營盤,"分層單位
大廈"
聯德新樓中層10室,士美非路45號,620,415,14939,堅尼地城西營盤,"分層單位
大廈"
三多大樓中層A室,皇后大道西384-386號,590,395,14936,堅尼地城西營盤,"分層單位
大廈"
城皇街14號(B室),城皇街,500,335,14925,堅尼地城西營盤,"分層單位
大廈"
龍豐閣低層D室,德輔道西363號,550,369,14905,堅尼地城西營盤,"分層單位
大廈"
新安大樓高層R室,皇后大道西484-496號,580,390,14884,堅尼地城西營盤,"分層單位
大廈
平台"
豐業大廈低層B室,德輔道西347-349號,750,504,14880,堅尼地城西營盤,"分層單位
大廈"
均益大廈第2期C座高層C7室,德輔道西343號,600,404,14851,堅尼地城西營盤,"分層單位
大廈"
恆陞大樓低層5室,高街48-78號,600,405,14814,堅尼地城西營盤,"分層單位
大廈
平台"
真光大廈低層D室,第三街100-106號,563,381,14776,堅尼地城西營盤,"分層單位
大廈"
五福大廈B座中層6室,北街4-8號,590,400,14750,堅尼地城西營盤,"分層單位
大廈"
五福大廈B座低層6室,北街4-8號,590,400,14750,堅尼地城西營盤,"分層單位
大廈"
山市樓低層B室,山市街10-18號,470,319,14733,堅尼地城西營盤,"分層單位
大廈"
仁愛苑高層A室,保德街9-15號,580,394,14720,堅尼地城西營盤,"分層單位
大廈"
均益大廈第3期A座高層A8室,德輔道西271-285號,550,374,14705,堅尼地城西營盤,"分層單位
大廈"
北街D室,北街,350,238,14705,堅尼地城西營盤,"分層單位
大廈"
金裕大廈低層A室,甘雨街8號,720,490,14693,堅尼地城西營盤,"分層單位
大廈"
業昌大廈中層2室,山道4-16號,720,490,14693,堅尼地城西營盤,"分層單位
大廈"
海景大廈低層F室,干諾道西82-87號,520,355,14647,堅尼地城西營盤,"分層單位
大廈"
皇后大道西416-418號中層A室,皇后大道西416-418號,380,260,14615,堅尼地城西營盤,"分層單位
大廈"
太生大廈低層A室,山市街1A號,450,309,14563,堅尼地城西營盤,"分層單位
大廈"
錦華大廈低層A室,德輔道西382-388號,550,380,14473,堅尼地城西營盤,"分層單位
大廈"
真光大廈低層H室,第三街100-106號,550,381,14435,堅尼地城西營盤,"分層單位
大廈"
業昌大廈低層11室,山道4-16號,550,381,14435,堅尼地城西營盤,"分層單位
大廈"
景賜大廈中層D室,皇后大道西521-525號,450,314,14331,堅尼地城西營盤,"分層單位
大廈"
聯威新樓高層8室,卑路乍街136-142號,528,372,14193,堅尼地城西營盤,"分層單位
大廈"
恆輝大廈高層6室,卑路乍街67-83號,500,353,14164,堅尼地城西營盤,"分層單位
大廈"
南雄大廈B座低層8室,卑路乍街5-5H號,520,368,14130,堅尼地城西營盤,"分層單位
大廈
有寵屋苑"
嘉安大廈高層A室,干諾道西8-14號,799,566,14116,堅尼地城西營盤,"分層單位
大廈"
聯康新樓中層10室,卑路乍街116-122號,550,391,14066,堅尼地城西營盤,"分層單位
大廈"
均益大廈第1期均益大廈第1期低層22室,德輔道西430-440A號,520,370,14054,堅尼地城西營盤,"分層單位
大廈"
五福大廈A座低層5室,北街4-8號,560,400,14000,堅尼地城西營盤,"分層單位
大廈"
業昌大廈低層17室,山道4-16號,650,465,13978,堅尼地城西營盤,"分層單位
大廈"
聯安新樓高層7室,士美非路51號,580,415,13975,堅尼地城西營盤,"分層單位
大廈"
羲皇台一號B室,羲皇臺,808,583,13859,堅尼地城西營盤,"分層單位
大廈"
銀行大廈高層G室,德輔道西259-269號,550,397,13853,堅尼地城西營盤,"分層單位
大廈"
僑發大廈前座(B座)中層1室,皇后大道西115-119號,638,461,13839,堅尼地城西營盤,"分層單位
大廈"
永興樓低層,皇后大道西476-482號,598,436,13715,堅尼地城西營盤,"分層單位
大廈"
羲皇台一號C室,羲皇臺,650,476,13655,堅尼地城西營盤,"分層單位
大廈"
南雄大廈B座高層4室,卑路乍街5-5H號,490,362,13535,堅尼地城西營盤,"分層單位
大廈
有寵屋苑"
均益大廈第1期均益大廈第1期高層19室,德輔道西430-440A號,499,370,13486,堅尼地城西營盤,"分層單位
大廈"
華冠大廈低層E室,荷李活道181-199號,420,313,13418,堅尼地城西營盤,"分層單位
大廈"
桃李園低層F室,桃李臺15-19號,590,440,13409,堅尼地城西營盤,"分層單位
大廈"
南雄大廈B座低層4室,卑路乍街5-5H號,485,362,13397,堅尼地城西營盤,"分層單位
大廈
有寵屋苑"
聯友新樓低層4室,卑路乍街102-114號,430,323,13312,堅尼地城西營盤,"分層單位
大廈"
先施西環大廈低層19室,加多近街63-71號,688,520,13230,堅尼地城西營盤,"分層單位
大廈"
均益大廈第1期均益大廈第1期高層23B室,德輔道西430-440A號,450,341,13196,堅尼地城西營盤,"分層單位
大廈"
適安大廈高層H室(NO.54A),山道54-66號,600,455,13186,堅尼地城西營盤,"分層單位
大廈"
均益大廈第3期B座低層B16室,德輔道西271-285號,490,374,13101,堅尼地城西營盤,"分層單位
大廈"
恆裕大廈高層A室,德輔道西334-350號,488,381,12808,堅尼地城西營盤,"分層單位
大廈"
適安大廈高層C室(NO.62),山道54-66號,600,474,12668,堅尼地城西營盤,"分層單位
大廈"
誠泰大樓中層72號,吉席街70-76號,418,330,12666,堅尼地城西營盤,"分層單位
大廈"
天興大廈低層A室,德輔道西295-305號,688,561,12263,堅尼地城西營盤,"分層單位
大廈"
建益大樓中層F室(NO.11),卑路乍街15-15C號,398,325,12246,堅尼地城西營盤,"分層單位
大廈"
均益大廈第2期A座低層A5室,德輔道西343號,450,369,12195,堅尼地城西營盤,"分層單位
大廈"
美城大廈高層507號(後座),皇后大道西501-511號,360,297,12121,堅尼地城西營盤,"分層單位
大廈"
兆宜大廈中層D室,皇后大道西590-596A號,430,355,12112,堅尼地城西營盤,"分層單位
大廈"
羲皇台一號B室,羲皇臺,700,583,12006,堅尼地城西營盤,"分層單位
大廈"
利華大廈高層B室,德輔道西111-117號,530,447,11856,堅尼地城西營盤,"分層單位
大廈"
中央大廈中層C室,皇后大道中270-276號,750,650,11538,堅尼地城西營盤,"分層單位
大廈"
天興大廈高層F室,德輔道西295-305號,620,538,11524,堅尼地城西營盤,"分層單位
大廈"
同興樓高層A室,卑路乍街41-55號,560,492,11382,堅尼地城西營盤,"分層單位
大廈
有寵屋苑"
德仁大廈高層C室(134A號),德輔道西132-136號,320,284,11267,堅尼地城西營盤,"分層單位
大廈"
生昌大廈中層B室,皇后大道西427-437號,400,357,11204,堅尼地城西營盤,"分層單位
大廈"
太白臺中層A室,太白臺,400,363,11019,堅尼地城西營盤,"分層單位
大廈"
甘泉大廈中層B室,德輔道西59-61號,530,483,10973,堅尼地城西營盤,"分層單位
大廈"
聯威新樓低層2室,卑路乍街136-142號,400,372,10752,堅尼地城西營盤,"分層單位
大廈"
中亞大樓高層2室(NO.354),德輔道西352-366號,550,512,10742,堅尼地城西營盤,"分層單位
大廈"
永泰大廈低層7號,山市街7-9號,560,534,10486,堅尼地城西營盤,"分層單位
大廈
平台"
僑成大樓高層D室,皇后大道西327-333號,406,399,10175,堅尼地城西營盤,"分層單位
大廈"
屈地大廈22-28號高層9室(NO.28),屈地街22-28號,530,521,10172,堅尼地城西營盤,"分層單位
大廈"
太古城觀海台東海閣(45座)高層G室,太古城道8號,3980,708,56214,太古城,"相鄰單位
大廈"
太古城海景花園(東)春櫻閣(43座)中層H室,太古灣道2號,5700,1114,51166,太古城,"分層單位
大廈"
太古城海景花園(東)春櫻閣(43座)中層A室,太古灣道2號,5500,1114,49371,太古城,"相鄰單位
大廈"
太古城海天花園海天閣(56座)高層B室,太古灣道15號,2300,792,29040,太古城,"分層單位
大廈"
太古城海景花園(西)紫樺閣(36座)高層B室,太古灣道20號,2600,1015,25615,太古城,"分層單位
大廈"
太古城星輝台衛星閣(49座)高層E室,太古城道12號,1280,502,25498,太古城,"分層單位
大廈"
太古城海景花園(東)雅蓮閣(41座)高層H室,太古灣道6號,2820,1114,25314,太古城,"分層單位
大廈"
太古城海天花園富天閣(57座)高層H室,太古灣道13號,1880,763,24639,太古城,"分層單位
大廈"
太古城海景花園(東)雅蓮閣(41座)中層H室,太古灣道6號,2720,1114,24416,太古城,"分層單位
大廈"
太古城海天花園南天閣(62座)高層C室,太古城道18C號,1650,680,24264,太古城,"分層單位
大廈"
太古城金殿台隋宮閣(26座)低層D室,太裕路4號,1800,747,24096,太古城,"分層單位
大廈"
太古城海天花園恆天閣(59座)高層E室,太豐路2號,1395,579,24093,太古城,"分層單位
大廈"
太古城金殿台夏宮閣(23座)高層B室,太古城道24號,1380,580,23793,太古城,"分層單位
大廈"
太古城觀海台南海閣(54座)中層E室,太榮路2號,1150,488,23565,太古城,"分層單位
大廈"
太古城金殿台燕宮閣(20座)高層A室,太茂路1號,1750,747,23427,太古城,"分層單位
大廈"
太古城海天花園南天閣(62座)高層H室,太古城道18C號,1380,592,23310,太古城,"分層單位
大廈
連租約"
太古城金殿台隋宮閣(26座)高層E室,太裕路4號,1680,747,22489,太古城,"分層單位
大廈"
太古城海天花園南天閣(62座)中層H室,太古城道18C號,1330,592,22466,太古城,"分層單位
大廈"
太古城海天花園景天閣(63座)中層D室,太古城道18D號,1600,715,22377,太古城,"分層單位
大廈"
太古城海天花園景天閣(63座)低層B室,太古城道18D號,1450,649,22342,太古城,"分層單位
大廈"
太古城觀海台東海閣(45座)高層B室,太古城道8號,1600,723,22130,太古城,"分層單位
大廈"
太古城海天花園逸天閣(61座)高層D室,太古城道18B號,1575,714,22058,太古城,"分層單位
大廈"
太古城翠湖台洞庭閣(1座)高層H室,太古城道4號,1190,545,21834,太古城,"分層單位
大廈"
太古城海景花園(西)紫樺閣(36座)高層E室,太古灣道20號,2000,922,21691,太古城,"分層單位
大廈"
太古城高山台恆山閣(12座)高層D室,太古城道19號,1280,593,21585,太古城,"分層單位
大廈"
太古城海景花園(西)青松閣(33座)中層H室,太古灣道26號,2388,1114,21436,太古城,"分層單位
大廈"
太古城金殿台齊宮閣(25座)中層G室,太古城道20號,1500,702,21367,太古城,"分層單位
大廈"
太古城海天花園恆天閣(59座)高層H室,太豐路2號,1100,515,21359,太古城,"分層單位
大廈"
匯豪峰低層D室,太古城道39號,998,469,21279,太古城,"分層單位
大廈
露台"
太古城金殿台漢宮閣(24座)中層C室,太古城道26號,1228,580,21172,太古城,"分層單位
大廈"
太古城海天花園逸天閣(61座)低層D室,太古城道18B號,1500,714,21008,太古城,"分層單位
大廈"
太古城觀海台北海閣(44座)高層A室,太古灣道1號,1480,708,20903,太古城,"分層單位
大廈"
太古城星輝台耀星閣(50座)低層D室,太古城道14號,1050,503,20874,太古城,"分層單位
大廈"
太古城星輝台智星閣(51座)高層G室,太古城道16號,1380,664,20783,太古城,"分層單位
大廈"
太古城安盛台高安閣(32座)低層A室,太裕路9號,1200,580,20689,太古城,"分層單位
大廈"
太古城高山台寶山閣(11座)中層B室,太古城道1號,1200,582,20618,太古城,"分層單位
大廈"
太古城安盛台寶安閣(28座)低層H室,太裕路1號,1450,706,20538,太古城,"分層單位
大廈"
